18317272,Progress in epilepsy: reducing the treatment gap and the promise of biomarkers.,2008-03-05
18316356,Absence seizures in C3H/HeJ and knockout mice caused by mutation of the AMPA receptor subunit Gria4.,2008-03-05
18316355,One-month adherence in children with new-onset epilepsy: white-coat compliance does not occur.,2008-03-05
18316209,Adult-onset epilepsy associated with dysembryoplastic neuroepithelial tumors.,2007-08-29
18316134,Interhemispheric differences of spectral power in expressive language: a MEG study with clinical applications.,2007-08-24
18315941,Economic impact of generic substitution of lamotrigine: projected costs in the US using findings in a Canadian setting.,2008-03-05
18314397,Prolonged preictal psychosis in refractory seizures: a report of three cases.,2007-08-10
18314396,Modern management of epilepsy: a practical approach.,2008-01-08
18314352,Tractography of the parahippocampal gyrus and material specific memory impairment in unilateral temporal lobe epilepsy.,2007-09-04
18313989,Psychiatric comorbidity in epilepsy: a study comparing patients with mesial temporal sclerosis and juvenile myoclonic epilepsy.,2007-11-10
18313902,"Ictal impending danger--""sixth sense seizures""--in patients with benign focal epileptic seizures of adolescence.",2007-10-03
18313780,Magnetoencephalography-guided epilepsy surgery for children with intractable focal epilepsy: SickKids experience.,2007-09-24
18313761,Granger causality: cortico-thalamic interdependencies during absence seizures in WAG/Rij rats.,2007-10-12
18313269,Effects of antiepileptic drug therapy on heart rate variability in children with epilepsy.,2007-05-24
18312745,Epileptic EEG discharges and short non-convulsive crisis: Influence on cognitive and psychobehavioural functions in youths.,2008-03-04
18312112,William P. van Wagenen and the first corpus callosotomies for epilepsy.,2008-03-04
18312099,Long-term seizure outcome after mesial temporal lobe epilepsy surgery: corticalamygdalohippocampectomy versus selective amygdalohippocampectomy.,2008-03-04
18311786,Lafora disease in the Indian population: EPM2A and NHLRC1 gene mutations and their impact on subcellular localization of laforin and malin.,2008-03-04
18311076,Epilepsy and dementia in the elderly.,2007-10-20
18310814,Non-parametric early seizure detection in an animal model of temporal lobe epilepsy.,2008-03-04
18310765,Traumatic transepiphyseal separation of the upper femoral epiphysis following seizures in two children with cerebral palsy.,2008-03-04
18310680,Seizure clustering during drug treatment affects seizure outcome and mortality of childhood-onset epilepsy.,2008-03-04
18309791,Drosophila melanogaster in the study of epilepsy.,2008-03-04
18309177,Early seizures in cerebral vein and dural sinus thrombosis: risk factors and role of antiepileptics.,2008-03-01
18308644,Modelling overdispersion in longitudinal count data in clinical trials with application to epileptic data.,2007-03-23
18308289,Array-based gene discovery with three unrelated subjects shows SCARB2/LIMP-2 deficiency causes myoclonus epilepsy and glomerulosclerosis.,2007-10-25
18306464,Role of brain inflammation in epileptogenesis.,2008-02-29
18305302,Transient amnestic syndrome in the setting of recurrent partial elementary seizures.,2008-02-29
18305281,"Electroencephalographic cerebral dysrhythmic abnormalities in the trinity of nonepileptic general population, neuropsychiatric, and neurobehavioral disorders.",2008-02-29
18304731,Repeated blockade of GABAA receptors in the medial septal region induces epileptiform activity in the hippocampus.,2007-08-07
18303554,Left mesial temporal sclerosis and verbal memory: a magnetoencephalography study.,2008-02-28
18303492,Nongenetic cause of epileptic seizures in 2 otherwise healthy Chinese families: tetramine--case presentation and literature survey.,2008-02-28
18302862,Myths and fallacies about epilepsy among residents of a Karachi slum area.,2008-02-28
18302632,A more balanced and inclusive view of the history of temporal lobectomy.,2008-02-28
18302631,Response to Birbeck et al.,2008-02-28
18302630,Neglected psychiatric comorbidity in people with epilepsy in developing countries--response to Tellez-Zenteno et al.,2008-02-28
18302629,The challenge of epilepsy control in deprived settings: low compliance and high fatality rates during a community-based phenobarbital program in rural Laos.,2008-02-28
18302628,Primary care treatment of epilepsy with phenobarbital in rural China: cost-outcome analysis from the WHO/ILAE/IBE global campaign against epilepsy demonstration project.,2008-02-28
18302627,ILAE President's midterm report.,2008-02-28
18301802,Lacosamide: an investigational drug for adjunctive treatment of partial-onset seizures.,2008-02-28
18301412,Should newly diagnosed epilepsy be treated with generics?,2008-01-03
18301085,The ketogenic diet and epilepsy.,2008-02-28
18300567,Prediction of neurological diseases by using autoantibodies: wishful thinking come true.,2008-02-28
18300530,[Management of epilepsy in developing countries].,2008-02-28
18300007,A case of intractable epilepsy in a double cortex syndrome.,2008-02-27
18299253,The impact of epilepsy surgery on cognition and behavior.,2007-12-19
18299103,Possible bupropion interaction with ropivacaine: setting the stage for seizure?,2007-11-09
18298025,MR imaging of cerebral and cerebellar hypervascularity associated with status epilepticus: case report.,2008-02-27
18298002,[Catamenial epilepsy].,2008-02-27
18296573,Pyridoxal phosphate-dependent neonatal epileptic encephalopathy.,2008-02-26
18295996,Seizure precipitants in children with intractable epilepsy.,2007-04-06
18295498,Mitochondrial DNA damage and impaired base excision repair during epileptogenesis.,2007-11-07
18295455,Changes in intracortical excitability after successful epilepsy surgery.,2007-05-25
18295410,The role of transcription factors cyclic-AMP responsive element modulator (CREM) and inducible cyclic-AMP early repressor (ICER) in epileptogenesis.,2007-05-17
18295190,Down-regulation of BK channel expression in the pilocarpine model of temporal lobe epilepsy.,2007-11-04
18294817,Verbal dichotic listening performance and its relationship with EEG features in benign childhood epilepsy with centrotemporal spikes.,2007-07-18
18294216,Academic performance in children with rolandic epilepsy.,2008-02-26
18294204,Increased thalamic inhibition in the absence seizure prone DBA/2J mouse.,2008-02-26
18294202,Balanced translocation in a patient with severe myoclonic epilepsy of infancy disrupts the sodium channel gene SCN1A.,2008-02-26
18294201,Mesial temporal lobe epilepsy: clinical and neuropathologic findings of familial and sporadic forms.,2008-02-26
18294118,Rapid dosage titration of levetiracetam in children.,2008-02-26
18293577,Visualizing localized dynamic changes during epileptic seizure onset in vivo with diffuse optical tomography.,2008-02-26
18291724,Intravenous levetiracetam: treatment experience with the first 50 critically ill patients.,2007-12-21
18291684,A gliotoxin model of occipital seizures in rats.,2007-06-04
18291683,Epilepsy and driving capability in Slovenia.,2006-12-15
18291625,Interictal hyperemia correlates with epileptogenicity in polymicrogyric cortex.,2007-05-21
18289931,High-frequency oscillations of ictal muscle activity and epileptogenic discharges on intracranial EEG in a temporal lobe epilepsy patient.,2007-09-27
18289851,"3-Amino-1,5-benzodiazepinones: potent, state-dependent sodium channel blockers with anti-epileptic activity.",2007-12-20
18289475,[Neuroprotective effects of topiramate and folic acid on young rats with kindling-induced epilepsy].,2008-02-22
18287271,MRI-based correction for partial-volume effect improves detectability of intractable epileptogenic foci on 123I-iomazenil brain SPECT images.,2008-02-22
18184157,Management of a first seizure. General conclusions and recommendations.,2008-02-22
18184156,An evidence-based approach to the first seizure.,2008-02-22
18184155,Management of a first seizure. Special problems: adults and elderly.,2008-02-22
18184154,Special considerations for a first seizure in childhood and adolescence.,2008-02-22
18184153,"The socioeconomic, cultural, and emotional implications of starting or withholding treatment in a patient with a first seizure.",2008-02-22
18184152,The treatment of the first seizure: the risks.,2008-02-22
18184151,The treatment of the first seizure: the benefits.,2008-02-22
18184150,First seizure: EEG and neuroimaging following an epileptic seizure.,2008-02-22
18184149,Risk of recurrence after a first unprovoked seizure.,2008-02-22
18184148,First seizure definitions and worldwide incidence and mortality.,2008-02-22
18184147,Is the first seizure truly epileptic?,2008-02-22
18184146,The management of a first seizure--still a major debate.,2008-02-22
18286713,Depression in a community-dwelling sample of older adults with late-onset or lifetime epilepsy.,2008-02-21
18286414,H.M.'s personal crossword puzzles: understanding memory and language.,2008-02-21
18285535,Levetiracetam for the treatment of idiopathic generalized epilepsy with myoclonic seizures.,2008-02-21
18284423,Panayiotopoulos syndrome: epidemiological and clinical characteristics and outcome.,2008-02-21
18283401,Cerebral blood flow abnormality in patients with idiopathic generalized epilepsy.,2007-03-20
18283271,"Anxiety as an enhancing phenomenon in origin of stress, CAN and PTSD in disabled children. Contribution to the ICD-10 re-classification.",2007-11-21
18283086,"Cardiovascular abnormalities in patients with epilepsy receiving renal replacement therapy with dialysis: a true convergence of clinical cardiology, nephrology and neurology.",2008-02-20
18282771,Analysis of background EEG activity in patients with juvenile myoclonic epilepsy.,2006-10-12
18282726,Diagnosing epilepsy in neurology clinics: a prospective study.,2006-01-29
18281914,Association study between interleukin 1 beta gene and epileptic disorders: a HuGe review and meta-analysis.,2008-02-19
18281625,Pediatric functional magnetic resonance imaging (fMRI): issues and applications.,2008-02-19
18281623,Diagnostic yield of electroencephalograms in infants and young children with frequent paroxysmal eye movements.,2008-02-19
18281619,Timing of neonatal seizures and intrapartum obstetrical factors.,2008-02-19
18281618,Evidence-based versus reported epilepsy management practices.,2008-02-19
18281196,Adult attachment style and childhood interpersonal trauma in non-epileptic attack disorder.,2007-10-31
18280703,Epilepsy and electroencephalographic anomalies in chromosome 2 aberrations. A review.,2007-07-26
18280210,The global burden and stigma of epilepsy.,2007-12-26
18280115,Diabetic hyperglycemia is associated with the severity of epileptic seizures in adults.,2007-08-19
18279754,Metabolic testing in the pediatric epilepsy unit.,2007-08-23
18279751,Intravenous levetiracetam in children with epilepsy.,2007-08-14
18279749,Choosing the correct antiepileptic drugs: from animal studies to the clinic.,2007-06-05
18279471,Time course of the increase in 4beta-hydroxycholesterol concentration during carbamazepine treatment of paediatric patients with epilepsy.,2008-02-19
18279432,Redefining headache diagnostic criteria as epileptic manifestation?,2008-02-19
18279429,Can vagus nerve stimulation help migraine?,2008-02-19
18278574,Hardware failure in vagus nerve stimulation therapy.,2007-07-09
18278499,Longstanding epileptic encephalopathy and linear localized scleroderma: two distinct pathologic processes in an adolescent.,2007-11-16
18276193,Behavioral and antiepileptic effects of acute administration of the extract of the plant Cestrum nocturnum Lin (lady of the night).,2007-08-01
18275945,Recurrent neural networks with composite features for detection of electrocardiographic changes in partial epileptic patients.,2006-09-20
18275925,Navigating the channels and beyond: unravelling the genetics of the epilepsies.,2008-02-16
18272549,Magnetoencephalography for pediatric epilepsy: how we do it.,2008-02-15
18272368,Edward Henry Sieveking and the demise of essential epilepsy.,2007-04-03
18271315,Semiology: witness to a seizure--what to note and how to report.,2008-02-15
18271313,Ellen R. Grass lecture: present at the beginning. Ellen Grass and the evolution of modern concepts regarding EEG and epilepsy.,2008-02-15
18270736,Effects of antiepileptic drug therapy on vitamin D status and biochemical markers of bone turnover in children with epilepsy.,2007-09-27
18270469,Extracellular hypothalamic gamma-aminobutyric acid (GABA) and L-glutamic acid concentrations in response to bicuculline in a genetic absence epilepsy rat model.,2008-02-14
18269986,Principal component analysis-enhanced cosine radial basis function neural network for robust epilepsy and seizure detection.,2008-02-14
18268250,Response of infantile spasms to levetiracetam.,2008-02-13
18268240,Teaching NeuroImage: Simple partial frontal status epilepticus with recurrent asymmetric tonic seizures.,2008-02-13
18268185,Stereotactic radiosurgery for treatment of epilepsy.,2008-02-13
18266755,Mitochondrial respiratory chain defects: underlying etiology in various epileptic conditions.,2008-02-13
18266754,Effects of levetiracetam on EEG abnormalities in juvenile myoclonic epilepsy.,2008-02-13
18266753,Balloon cells and dysmorphic neurons in the hippocampus associated with epileptic amnesic syndrome: a case report.,2008-02-13
18266752,Circalunar and ultralunar periodicities in women with partial seizures.,2008-02-13
18266751,Regional neocortical thinning in mesial temporal lobe epilepsy.,2008-02-13
18266750,Leucoencephalopathy with vanishing white matter may cause progressive myoclonus epilepsy.,2008-02-13
18266749,The maestro don Gonzalo Rodríguez-Lafora.,2008-02-13
18266748,Epilepsy surgery in patients with normal or nonfocal MRI scans: integrative strategies offer long-term seizure relief.,2008-02-13
18266747,White matter angiopathy is common in pediatric patients with intractable focal epilepsies.,2008-02-13
18266746,Development of tolerance to levetiracetam in rats with chronic epilepsy.,2008-02-13
18266745,Cortical auditory dysfunction in benign rolandic epilepsy.,2008-02-13
18266744,The three stages of epilepsy in patients with CDKL5 mutations.,2008-02-13
18265698,[Surgical treatment for intractable epilepsy caused by tuberous sclerosis complex with multiple tubers: case report].,2008-02-13
18265587,[Delta sleep-inducing peptide and its analogues alleviate the severity of metaphit-induced audiogenic seizures in rats].,2008-02-13
18265537,Using the child behavior checklist to evaluate behavioral problems in children with epilepsy.,2008-02-13
18264016,Errors in EEG interpretation and misdiagnosis of epilepsy. Which EEG patterns are overread?,2007-07-11
18263761,Lafora progressive myoclonus epilepsy: disease course homogeneity in a genetic isolate.,2008-02-12
18263625,High-frequency oscillations in human temporal lobe: simultaneous microwire and clinical macroelectrode recordings.,2008-02-12
18262506,5-HT2C and GABAB receptors influence handling-induced convulsion severity in chromosome 4 congenic and DBA/2J background strain mice.,2007-09-04
18262441,Psychosis in epilepsy patients and other chronic medically ill patients and the role of cerebral pathology in the onset of psychosis: a clinical epidemiological study.,2006-11-03
18262440,Value of therapeutic drug level monitoring and unbound (free) levels.,2007-07-03
18261953,Non-provocative diagnostics of photosensitivity using visual evoked potentials.,2007-06-11
18261935,"An epidemiological study of epilepsy in Hong Kong SAR, China.",2006-11-12
18261930,Voxel-based diffusion tensor imaging in patients with mesial temporal lobe epilepsy and hippocampal sclerosis.,2007-09-02
18261782,Epidural cylinder electrodes for presurgical evaluation of intractable epilepsy: technical note.,2007-02-20
18256682,Typical progression of myoclonic epilepsy of the Lafora type: a case report.,2007-06-13
18256369,Sudden falls due to seizure-induced cardiac asystole in drug-resistant focal epilepsy.,2008-02-08
18255321,GABABR1 (G1465A) gene variation and temporal lobe epilepsy controversy: new evidence.,2007-01-03
18254461,Profile and associated factors for re-admitted epileptic patients with complications in a South African hospital.,2008-02-08
18254280,"[Sociocultural, clinical and psychological profile of the epileptic consulting in adult psychiatry, relative to 197 cases].",2008-02-08
18251843,Genetic screening for SUDEP?--Commentary on Hindocha et al.,2008-02-07
18251842,Can SCN1A mutations account for SUDEP?--Commentary on Hindocha et al.,2008-02-07
18251841,Epilepsy and the long QT syndrome: is there a link?--Commentary on Hindocha et al.,2008-02-07
18251840,Cardiac arrhythmias and SUDEP--Commentary on Hindocha et al.,2008-02-07
18251839,Two cases of sudden unexpected death in epilepsy in a GEFS+ family with an SCN1A mutation.,2008-02-07
18251216,[Neurology].,2008-02-07
18251015,Effects of gamma-decanolactone on seizures induced by PTZ-kindling in mice.,2007-06-11
18250294,Sensitivity and specificity of the association between catamenial seizure patterns and ovulation.,2008-02-06
18250249,Self-portrait with bandaged ear and Japanese print.,2008-02-06
18249525,A novel mutation of KCNQ3 gene in a Chinese family with benign familial neonatal convulsions.,2007-08-22
18249488,"Etiologies, outcomes, and risk factors for epilepsy in infants: a case-control study.",2007-06-04
18249487,"Palatal tremor, focal seizures, repeated miscarriages and elevated anti-thyroid antibodies.",2007-06-15
18249422,Impaired facial expression recognition in children with temporal lobe epilepsy: impact of early seizure onset on fear recognition.,2007-07-17
18249143,Late-onset childhood occipital epilepsy (Gastaut type): a family study.,2007-07-12
18249058,The adenosine kinase hypothesis of epileptogenesis.,2007-07-24
18249039,Hypnosis-provoked nonepileptic events in children.,2007-10-10
18249012,"Prevalence, incidence and risk factors of epilepsy in older children in rural Kenya.",2007-10-01
18248967,[Epileptic seizures in childhood: from seizure type to diagnosis].,2007-07-24
18248852,The selective amobarbital test in the anterior choroidal artery: perfusion pattern assessed by intraarterial SPECT and prediction of postoperative verbal memory.,2007-09-30
18248493,Comorbidities and clinical determinants of outcome in children with spastic quadriplegic cerebral palsy.,2008-02-06
18248446,An autosomal dominant genetically heterogeneous variant of rolandic epilepsy and speech disorder.,2008-02-06
18248444,Lamotrigine inhibits postsynaptic AMPA receptor and glutamate release in the dentate gyrus.,2008-02-06
18248443,Incidence of seizures in the acute phase of stroke: a population-based study.,2008-02-06
18247278,[Volumetric measurement and digital electroencephalography in patients with medication-resistant medial temporal lobe epilepsy submitted to surgery].,2008-02-06
18247188,[Neuronal death in the neocortex of drug resistant temporal lobe epilepsy patients].,2008-02-06
18246939,[Mesial temporal sclerosis in temporal lobe epilepsy: quantitative magnetic resonance imaging assesment with 3.0 Tesla].,2008-02-06
18246741,Psychiatric evaluation of children with CSWS (continuous spikes and waves during slow sleep) and BRE (benign childhood epilepsy with centrotemporal spikes/rolandic epilepsy) compared to children with absence epilepsy and healthy controls.,2008-02-06
18246739,A novel missense mutation (N258S) in the KCNQ2 gene in a Turkish family afflicted with benign familial neonatal convulsions (BFNC).,2008-02-06
18246238,"Comparison of maternal and fetal outcomes, in epileptic and non-epileptic women.",2008-02-05
18245299,Psychiatric disorders in children and adolescents who have epilepsy.,2008-02-05
18243738,Behavioural adjustment in seizure-free epilepsy patients on monotherapy.,2007-10-24
18243056,Preventive measures for sudden cardiac death in epilepsy beyond therapies.,2007-12-21
18242854,Mutation of sodium channel SCN3A in a patient with cryptogenic pediatric partial epilepsy.,2007-08-16
18242586,"Neuroprotective effect caused by MPEP, an antagonist of metabotropic glutamate receptor mGluR5, on seizures induced by pilocarpine in 21-day-old rats.",2007-10-23
18242104,Late-onset temporal lobe epilepsy with unilateral mesial temporal sclerosis and cognitive decline: a diagnostic dilemma.,2007-09-28
18241056,A novel locus for idiopathic generalized epilepsy in French-Canadian families maps to 10p11.,2008-02-05
18238812,Network hyperexcitability within the deep layers of the pilocarpine-treated rat entorhinal cortex.,2008-02-02
18238797,POLG1 mutations cause a syndromic epilepsy with occipital lobe predilection.,2008-02-02
18237476,Potential relationships between transaminase abnormality and valproic acid clearance or serum carnitine concentrations in Japanese epileptic patients.,2008-02-02
18236951,[FLIP&FLAP educational program in epilepsy in childhood and adolescence].,2008-02-02
18236653,Parenting issues of mothers with epilepsy: a case study.,2008-02-02
18235263,Re: Results of multimodality treatment for 141 patients with brain arteriovenous malformations and seizures: factors associated with seizure incidence and seizure outcomes.,2008-02-01
18234694,Epilepsy and mental retardation limited to females: an under-recognized disorder.,2008-02-01
18234559,Epilepsy and law.,2007-12-05
18233683,Mapping and assessment of epileptogenic foci using frequency-entropy templates.,2007-03-14
18232333,[Fukuhara disease].,2008-02-01
18232103,The usefulness of Quality of Life Childhood Epilepsy (QOLCE) questionnaire in evaluating the quality of life of children with epilepsy.,2008-01-31
18231815,Benign adult familial myoclonic epilepsy (BAFME): evidence of an extended founder haplotype on chromosome 2p11.1-q12.2 in five Italian families.,2007-11-20
18231764,[Compliance with antiepileptic drugs].,2008-01-31
18230842,Mowat-Wilson syndrome affecting 3 siblings.,2008-01-31
18229666,Antioxidant activity of blood serum and saliva in patients with periodontal disease treated due to epilepsy.,2008-01-31
18229655,Neuropsychological assessment in newly diagnosed cryptogenic partial epilepsy in children--a pilot study.,2008-01-31
18227991,Cortical thickness abnormality in juvenile myoclonic epilepsy.,2007-04-02
18227989,Extensive cortical inflammation is associated with epilepsy in multiple sclerosis.,2007-03-07
18227418,Limited chronic focal encephalitis: another variant of Rasmussen syndrome?,2008-01-30
18226955,CHRNA2 mutations are rare in the NFLE population: evaluation of a large cohort of Italian patients.,2007-08-13
18226866,Improving tolerability of the ketogenic diet in patients with abnormal endoscopic findings.,2007-09-11
18226499,Pathology and pathophysiology of the amygdala in epileptogenesis and epilepsy.,2007-08-15
18226449,New depth short-latency somatosensory evoked potential (SEP) component recorded in human SI area.,2007-09-11
18226427,Role of glutathione peroxidase in the ontogeny of hippocampal oxidative stress and kainate seizure sensitivity in the genetically epilepsy-prone rats.,2007-08-10
18222112,Impaired social cognition 30 years after hemispherectomy for intractable epilepsy: the importance of the right hemisphere in complex social functioning.,2007-10-15
18222111,Choosing the appropriate quality-of-life measurement.,2007-10-26
18222065,Commentary on the usefulness of a morning routine EEG recording in patients with juvenile myoclonic epilepsy.,2007-09-26
18222059,Anticonvulsant and antiepileptogenic effects of azolylchromanones on lithium-pilocarpine induced seizures and pentylenetetrazole-kindling model of epilepsy.,2007-10-28
18221891,Variability of the hemodynamic response as a function of age and frequency of epileptic discharge in children with epilepsy.,2007-04-16
18221856,Postoperative auras and the risk of recurrent seizures.,2007-08-17
18221832,Somatostatin: an endogenous antiepileptic.,2007-06-09
18221213,"Neuropeptide Y as an endogenous antiepileptic, neuroprotective and pro-neurogenic peptide.",2008-01-29
18220981,Topiramate: its pharmacological properties and therapeutic efficacy in epilepsy.,2008-01-29
18218062,Conversion from carbamazepine or oxcarbazepine to topiramate in adolescents and adults with epilepsy.,2008-01-26
18217884,Ictal non-forced grasping behaviour.,2008-01-26
18090952,Special situations in epilepsy: women and the elderly.,2008-01-26
18090951,Genetic causes of epilepsy.,2008-01-26
18090950,Clinical implications of mechanisms of resistance to antiepileptic drugs.,2008-01-26
18090949,Surgery and electrical stimulation in epilepsy: selection of candidates and results.,2008-01-26
18090948,Antiepileptic drugs: from scientific evidence to clinical practice.,2008-01-26
18090947,Diagnostic problems in the initial assessment of epilepsy.,2008-01-26
18090946,Diagnosis of epilepsy over the course of the disease.,2008-01-26
18217221,[Postictal paranoid-hallucinatory psychosis in cryptogenic epilepsy].,2008-01-25
18217189,Sedative and anticonvulsant effects of zolpidem in adult and aged mice.,2007-09-03
18215506,Epileptic spasms in older pediatric patients: MEG and ictal high-frequency oscillations suggest focal-onset seizures in a subset of epileptic spasms.,2007-09-12
18215505,Limbic event-related potentials to words and pictures in the presurgical evaluation of temporal lobe epilepsy.,2007-04-15
18215482,Epilepsy in patients with congenital cytomegalovirus infection.,2007-09-25
18214657,Peripheral glucose metabolism is altered by epileptic seizures.,2007-06-20
18213909,[Picture of the month: hemiconvulsion-hemiplegia-epilepsy syndrome (HHE)].,2008-01-25
18213610,Pattern of adverse drug reactions to anti-epileptic drugs: a cross-sectional one-year survey at a tertiary care hospital.,2008-01-24
18212185,"On catatonia, seizures, and bradycardia.",2008-01-24
18212170,Consultants' conflicts: a case discussion of differences and their resolution.,2008-01-24
18212160,Laparotomy for treatment of seizures.,2008-01-24
18211614,Characterization of non-linear relationship between total and unbound serum concentrations of valproic acid in epileptic children.,2008-01-24
18210935,Epileptic seizure vs. myocardial infarction: the significance of cardiac troponin levels.,2008-01-24
18210865,[123I iomazenil SPECT and identification of the epileptogenic tubers in patients with tuberous sclerosis].,2008-01-24
18210864,[Epileptic spasms without hypsarrhythmia showing astatic seizures in clusters].,2008-01-24
18210862,[A case of myoclonic astatic epilepsy with autoantibody for glutamate receptor epsilon 2].,2008-01-24
18210861,[Three infantile cases of temporal lobe epilepsy presenting as apnea].,2008-01-24
18210847,[Epilepsy surgery; indication and the latest treatment].,2008-01-24
18210839,[Dentatorubral-pallidoluysian atrophy (DRPLA)].,2008-01-24
18210799,[Social aspect of epilepsy].,2008-01-24
18209276,"Depression, hopelessness and suicide risk among patients suffering from epilepsy.",2008-01-23
18191719,Valproate-induced change in hair color.,2005-06-01
18207680,Functional localization of auditory cortical fields of human: click-train stimulation.,2007-08-29
18207368,Difference in age of onset of psychosis between epilepsy and schizophrenia.,2007-03-14
18207302,Progress in neuroprotective strategies for preventing epilepsy.,2007-04-06
18207204,SV2A protein is a broad-spectrum anticonvulsant target: functional correlation between protein binding and seizure protection in models of both partial and generalized epilepsy.,2007-08-28
18207113,The neurobehavioural comorbidities of epilepsy: can a natural history be developed?,2008-01-22
18206421,Analysis of the dynamics and origin of epileptic activity in patients with tuberous sclerosis evaluated for surgery of epilepsy.,2007-09-03
18206185,Category-specific naming and recognition deficits in temporal lobe epilepsy surgical patients.,2007-04-23
18205884,Progressive anticonvulsant hypersensitivity syndrome associated with change of drug product.,2008-01-22
18205880,Assessing quality and normalization of microarrays: case studies using neurological genomic data.,2008-01-22
18205820,Public knowledge and attitudes toward epilepsy in Kuwait.,2008-01-22
18205819,Surgical outcome of patients with mesial temporal lobe epilepsy related to hippocampal sclerosis.,2008-01-22
18204290,Challenges of epidemiological research on epilepsy in resource-poor countries.,2007-08-11
18203662,T-type Ca2+ channels as therapeutic targets in the nervous system.,2007-12-04
18203628,Impact of reimbursement restrictions on the choice of antiepileptic drugs: Belgian Study on Epilepsy Treatment (BESET).,2006-06-20
18203152,"Adams-Oliver syndrome in siblings with central nervous system findings, epilepsy, and developmental delay: refining the features of a severe autosomal recessive variant.",2008-01-19
18201913,Effects of pregnancy and contraception on lamotrigine disposition: new insights through analysis of lamotrigine metabolites.,2008-01-19
18201907,Metabolic evidence for remote inhibition in epilepsies with continuous spike-waves during sleep.,2007-10-16
18201882,[Adenylosuccinate lyase deficiency: an unusual cause of neonatal seizure].,2007-02-15
18201772,Cell and gene therapies in epilepsy--promising avenues or blind alleys?,2007-10-22
18201300,Transient magnetic resonance diffusion abnormalities in West syndrome: the radiological expression of non-convulsive status epilepticus?,2008-01-19
18201297,Subcortical structures and infantile spasms.,2008-01-19
18201150,Oral valproic acid for epilepsy--long-term experience in therapy and side effects.,2008-01-19
18201126,Intracranially recorded memory-related potentials reveal higher posterior than anterior hippocampal involvement in verbal encoding and retrieval.,2008-01-19
18200916,Cerebral sparganosis presenting as grand mal epilepsy.,2008-01-19
18200330,Pharmacokinetic modeling of valproate from clinical data in Serbian epileptic patients.,2008-01-18
18199772,Thrombin induces long-term potentiation of reactivity to afferent stimulation and facilitates epileptic seizures in rat hippocampal slices: toward understanding the functional consequences of cerebrovascular insults.,2008-01-18
18198993,Cognitive network interactions and beta 2 coherence in processing non-target stimuli in visual oddball task.,2008-01-18
18198746,Funny turns in an elderly man.,2008-01-18
18197955,"A general practice-based prevalence study of epilepsy among adults with intellectual disabilities and of its association with psychiatric disorder, behaviour disturbance and carer stress.",2008-01-17
18197881,A review of the genetic relation between migraine and epilepsy.,2008-01-17
18197861,Improving decision-making in caring for people with epilepsy and intellectual disability: an action research project.,2008-01-17
18197859,Risky business!,2008-01-17
18197376,Dopamine-dependent nature of depression-like behavior in WAG/Rij rats with genetic absence epilepsy.,2006-05-15
18197084,Type I hyperprolinemia and proline dehydrogenase (PRODH) mutations in four Italian children with epilepsy and mental retardation.,2008-01-17
18196740,Electroencephalography findings in healthy and Finnish Spitz dogs with epilepsy: visual and background quantitative analysis.,2008-01-17
18196621,Electroencephalographic characterization of spike-wave discharges in cortex and thalamus in WAG/Rij rats.,2008-01-16
18195677,"Advances in epilepsy. Highlights from the 60th annual meeting of the American Epilepsy Society, December 1-5, 2006, San Diego, CA.",2008-01-16
18195671,Antiepileptic drug resistance and tolerance in epilepsy.,2008-01-16
18195658,Sporadic multiple cerebral cavernomatosis: report of a case and review of literature.,2008-01-16
18195651,Reliability of semiology description.,2008-01-16
18195587,"Common problems in critically ill obstetric patients, with an emphasis on pharmacotherapy.",2008-01-16
18195457,Pseudo-epileptic seizures in children are not associated with enhanced plasma level of allopregnanolone.,2007-07-09
18195263,Basal ganglia involvement in temporal lobe epilepsy: a functional and morphologic study.,2008-01-16
18195262,Epilepsy-associated bone mineral density loss should be prevented.,2008-01-16
18195141,Mesial frontal epilepsy and ictal body turning along the horizontal body axis.,2008-01-16
18194843,Two cases support the benefits of transcendental meditation in epilepsy.,2006-06-13
18193927,Spotlight on topiramate in epilepsy.,2008-01-16
18193378,Interactions between tiagabine and conventional antiepileptic drugs in the rat model of complex partial seizures.,2006-10-20
18192648,Epileptic spasms: a variety of etiologies and associated syndromes.,2008-01-15
18192645,Diagnostic yield of brain biopsies in children presenting to neurology.,2008-01-15
18192314,The management of infantile spasms.,2008-01-15
18191908,Hypothesis on neurophysiopathological mechanisms linking epilepsy and headache.,2007-10-17
18191150,EEG-fMRI study of the interictal epileptic activity in patients with partial epilepsy.,2007-07-22
18190464,The effect of antiepileptic drugs on vitamin B12 metabolism.,2008-01-15
18188637,Cardiac malformations are increased in infants of mothers with epilepsy.,2007-07-05
18187927,Effects of various antiepileptics on behavioral and electroencephalographic seizures induced by maximal electroshock in mice.,2008-01-12
18187347,Bone health in people with epilepsy: is it impaired and what are the risk factors?,2008-01-12
18186956,Acupuncture inhibits kainic Acid-induced hippocampal cell death in mice.,2007-11-06
18186420,Quality of life and burden in caregivers of patients with epilepsy.,2008-01-12
18186018,Comparative proteomics and correlated signaling network of rat hippocampus in the pilocarpine model of temporal lobe epilepsy.,2008-01-11
18184944,When epilepsy interferes with word comprehension: findings in Landau-Kleffner syndrome.,2008-01-11
